dmfilename;ACOTourLength;ACOTour;ACOExecutionTime;ACOIterations;SATourLength;SATour;SAExecutionTime;SAIterations;PSOTourLength;PSOTour;PSOExecutionTime;PSOIterations
TSP_DATA_18x18_2024-05-22-17-00-37;45;3,1,0,2,12,11,10,14,8,15,6,4,5,7,16,9,17,13;2,9993;1;63;13,5,17,7,16,4,6,14,8,9,15,12,10,11,2,0,1,3;0;1;641;13,17,7,4,8,11,9,16,15,12,10,3,2,1,0,6,14,5;0,9994;1
TSP_DATA_18x18_2024-05-22-17-00-37;45;14,8,15,6,4,5,7,16,9,17,13,3,1,0,2,12,11,10;2,5055;1;249;3,13,17,10,14,8,15,12,4,5,7,6,16,9,11,0,1,2;1,0032;1;936;4,7,16,14,15,8,10,0,5,9,3,6,17,2,1,13,11,12;1,0001;1
TSP_DATA_18x18_2024-05-22-17-00-37;45;12,11,10,14,8,15,6,4,5,7,16,9,17,13,3,1,0,2;3,5024;1;58;8,15,9,16,4,12,11,10,2,0,1,3,13,5,17,7,6,14;0;1;1039;10,17,9,5,6,11,3,14,7,1,12,13,8,16,15,4,2,0;1,0042;1
TSP_DATA_18x18_2024-05-22-17-00-37;45;3,1,0,2,12,11,10,14,8,15,6,4,5,7,16,9,17,13;2,5062;1;57;12,4,11,10,14,15,8,9,16,6,7,17,5,13,1,0,3,2;4,004;1;934;17,16,11,13,5,8,9,4,12,15,7,14,10,6,0,2,3,1;2,0013;1
TSP_DATA_18x18_2024-05-22-17-00-37;45;3,1,0,2,12,11,10,14,8,15,6,4,5,7,16,9,17,13;3,5187;1;161;14,8,15,9,16,5,4,12,2,1,0,11,6,7,17,13,3,10;4,0318;1;950;17,16,8,3,13,7,9,11,4,1,6,15,14,12,5,0,10,2;0,9988;1
TSP_DATA_18x18_2024-05-22-17-00-37;45;12,11,10,14,8,15,6,4,5,7,16,9,17,13,3,1,0,2;2,53;1;165;16,7,4,10,14,8,1,3,13,5,17,9,15,12,0,2,11,6;0,9501;1;928;9,13,8,17,11,14,16,7,4,5,0,2,12,15,6,3,1,10;1,0007;1
TSP_DATA_18x18_2024-05-22-17-00-37;45;14,8,15,6,4,5,7,16,9,17,13,3,1,0,2,12,11,10;2,9987;1;153;6,4,12,15,14,8,9,17,10,11,0,2,3,1,13,5,7,16;1,0323;1;850;10,6,12,0,4,2,11,17,16,8,3,1,13,15,9,7,5,14;0,9987;1
TSP_DATA_18x18_2024-05-22-17-00-37;45;3,1,0,2,12,11,10,14,8,15,6,4,5,7,16,9,17,13;3,0007;1;52;12,4,6,16,7,5,13,17,9,15,8,14,10,11,2,3,1,0;0,5414;1;745;1,13,4,12,10,0,2,7,3,5,17,16,9,11,6,15,8,14;1,0387;1
TSP_DATA_18x18_2024-05-22-17-00-37;45;8,15,6,4,5,7,16,9,17,13,3,1,0,2,12,11,10,14;2,4711;1;146;13,5,7,17,9,16,6,4,12,0,2,11,10,14,8,15,1,3;0;1;936;3,10,11,0,17,13,16,5,7,15,14,4,6,8,12,1,9,2;1,0044;1
TSP_DATA_18x18_2024-05-22-17-00-37;45;6,4,5,7,16,9,17,13,3,1,0,2,12,11,10,14,8,15;3,0337;1;248;12,4,5,16,2,3,1,0,8,9,17,13,7,6,15,14,10,11;0,5426;1;750;16,0,12,1,2,9,8,15,14,6,7,13,17,3,5,11,4,10;1,0069;1
TSP_DATA_18x18_2024-05-22-17-00-37;45;12,11,10,14,8,15,6,4,5,7,16,9,17,13,3,1,0,2;2,9983;1;160;8,9,17,1,0,12,11,4,6,14,10,2,3,13,5,7,16,15;0,9994;1;850;1,2,3,16,12,13,7,15,4,10,0,17,5,11,14,8,9,6;0,9996;1
TSP_DATA_18x18_2024-05-22-17-00-37;45;12,11,10,14,8,15,6,4,5,7,16,9,17,13,3,1,0,2;2,0346;1;153;16,7,17,9,2,0,1,3,13,5,4,14,8,15,10,11,12,6;1,5057;1;641;4,16,15,2,3,0,12,10,13,14,1,11,8,9,17,7,6,5;1,0073;1
TSP_DATA_18x18_2024-05-22-17-00-37;45;14,8,15,6,4,5,7,16,9,17,13,3,1,0,2,12,11,10;1,97;1;169;9,15,11,0,1,3,13,5,17,2,12,4,16,7,6,10,14,8;0;1;832;3,2,10,12,4,8,13,5,6,16,14,15,0,1,11,17,9,7;2,5144;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;2,9989;1;252;1,7,8,6,15,13,11,3,12,2,16,17,4,14,5,9,10,0;0,9998;1;1022;17,16,14,3,13,11,4,12,10,1,0,6,8,5,2,9,15,7;0,9997;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,545;1;254;6,14,12,2,3,8,15,13,11,1,0,5,4,9,10,16,17,7;1,0063;1;1031;16,1,7,17,3,0,11,10,6,15,12,5,13,14,8,9,2,4;0,9987;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;3,0346;1;253;9,13,3,2,10,0,1,11,8,14,4,12,5,15,6,7,17,16;0,9697;1;942;7,17,2,16,5,10,6,15,3,13,12,4,1,0,9,14,11,8;0,9994;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;4,5458;1;251;12,4,17,16,2,3,11,13,9,10,0,1,5,15,6,8,7,14;0;1;841;0,13,3,12,10,16,14,7,6,9,4,2,8,15,5,11,17,1;1,0086;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,0407;1;250;8,6,15,13,7,17,16,9,10,2,4,5,12,3,11,1,0,14;1,0037;1;1116;16,17,5,10,7,13,11,1,6,8,2,4,12,14,15,9,3,0;0,9977;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;4,1878;1;52;2,3,12,14,7,8,6,15,5,13,11,1,0,10,9,16,17,4;1,0022;1;1023;13,2,3,7,16,0,1,15,5,11,6,8,10,17,12,4,14,9;1,9985;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;1,9987;1;246;11,13,15,6,8,3,2,12,14,7,16,17,4,5,9,10,0,1;4,4151;1;1117;10,14,17,16,5,6,7,15,13,0,3,12,4,8,2,11,1,9;0,5042;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;4,9968;1;148;16,12,3,2,9,10,0,1,11,13,15,5,4,14,6,8,7,17;5,0518;1;836;1,2,17,3,11,16,13,12,4,14,5,9,10,6,7,8,15,0;1,0354;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;2,9651;1;343;13,3,16,17,7,14,4,12,2,9,10,0,5,15,6,8,1,11;0,5034;1;1224;13,12,10,0,8,14,1,9,2,4,3,17,5,15,6,16,11,7;1,0043;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;3,5429;1;250;10,9,12,14,6,8,7,16,17,2,3,0,1,11,13,15,5,4;0;1;1130;10,1,12,3,5,8,9,14,6,13,11,17,7,0,15,4,2,16;1,0398;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;2,967;1;260;9,16,7,14,5,12,4,17,10,2,3,11,8,6,15,13,1,0;0,5095;1;940;10,14,0,5,4,12,16,9,2,1,13,3,15,8,7,6,11,17;1,0091;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;3,0302;1;344;9,10,0,1,8,5,15,6,7,16,17,4,14,12,2,3,11,13;0;1;1033;6,17,2,11,12,9,10,3,15,8,7,14,5,13,1,16,4,0;1,0002;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,0049;1;256;9,0,1,11,6,14,12,3,13,10,2,4,5,15,8,7,17,16;1,5394;1;839;7,15,0,16,2,10,13,11,1,3,12,14,4,5,6,9,17,8;1,0058;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,0023;1;148;1,0,10,2,3,12,4,14,6,8,7,17,16,9,5,15,13,11;1,0004;1;928;9,16,5,14,6,8,3,11,7,10,2,12,4,0,1,15,17,13;1;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;5,5763;1;253;6,15,11,1,0,10,8,7,17,16,9,2,3,13,5,4,12,14;0;1;1032;1,11,3,14,2,4,10,6,15,13,8,17,7,9,0,5,16,12;2,0247;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,9726;1;160;8,6,15,5,4,10,9,16,7,17,2,3,13,11,1,0,12,14;1,004;1;1028;8,0,13,16,9,12,5,1,15,4,14,2,10,3,11,17,7,6;0,9989;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,0087;1;156;8,14,5,13,15,6,16,9,10,0,1,11,3,2,12,4,17,7;1,0313;1;934;4,12,5,8,6,7,1,2,14,17,15,11,3,13,9,10,0,16;0,9666;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;4,5813;1;155;11,1,0,9,13,5,15,6,8,7,17,16,10,2,4,14,12,3;3,5486;1;1025;14,8,5,15,4,12,16,0,1,13,3,11,9,6,17,7,10,2;2,0326;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;7,5149;1;251;0,1,8,14,4,11,3,2,12,5,13,15,6,7,17,16,9,10;0;1;1034;10,16,1,7,4,14,6,0,3,13,5,15,12,17,9,2,11,8;1,0326;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;2,9649;1;249;16,17,4,12,2,9,10,0,1,15,6,8,7,14,5,13,11,3;0;1;1130;12,2,10,1,14,9,0,6,16,7,8,17,11,15,4,5,3,13;1,0009;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,0347;1;154;8,1,0,10,9,16,17,2,12,3,11,13,15,5,4,14,7,6;1,0002;1;1134;0,9,12,5,10,15,2,17,4,6,1,14,8,7,13,11,16,3;1,0007;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,9639;1;154;7,17,16,1,0,10,9,4,14,5,12,2,3,11,13,15,6,8;0,9999;1;1024;12,16,17,10,2,6,14,4,8,7,13,5,9,3,0,1,15,11;0,9991;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,6146;1;246;17,16,7,14,12,3,2,8,6,15,9,10,0,1,11,13,5,4;0,935;1;1127;9,10,4,3,5,6,0,12,13,15,14,11,1,7,16,17,2,8;1,0004;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;3,0035;1;246;17,4,14,5,13,15,6,0,1,11,3,12,2,10,9,8,7,16;0;1;752;15,8,6,0,11,1,14,12,9,4,2,16,10,17,3,13,7,5;1,5627;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;3,0344;1;159;6,15,13,5,4,14,8,7,17,2,12,3,11,1,0,10,9,16;0;1;1126;9,4,5,2,6,0,7,8,11,10,1,16,17,3,13,15,14,12;0,9957;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,9979;1;244;9,0,1,16,17,7,14,6,8,11,13,15,5,4,12,3,2,10;0;1;1037;4,17,10,16,7,15,0,5,12,11,8,1,3,2,9,14,6,13;1,5405;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;2,0038;1;248;15,6,8,12,2,3,13,11,1,0,9,10,4,14,7,17,16,5;1,5071;1;1129;7,12,2,3,11,14,9,0,17,5,1,6,8,15,10,13,16,4;1,0398;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;3,5404;1;162;15,6,14,12,4,5,13,3,2,16,9,10,0,1,11,17,7,8;3,004;1;1120;11,8,6,14,4,3,9,2,10,12,1,15,13,16,0,5,7,17;2,0367;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;2,9977;1;244;7,17,16,13,5,15,6,14,4,12,2,3,11,1,0,10,9,8;5,5106;1;1025;10,0,16,15,6,8,5,4,1,2,12,14,17,11,7,3,13,9;1,9991;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;2,9963;1;148;11,13,3,12,2,10,9,16,17,7,8,6,14,4,5,15,0,1;0,5033;1;841;14,7,17,5,15,4,9,0,16,10,11,1,13,6,8,2,12,3;1,004;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;3,9996;1;249;4,16,17,7,14,6,8,11,13,15,5,12,3,1,0,10,9,2;1,0009;1;933;9,3,2,10,4,6,7,8,1,13,15,0,17,11,5,14,12,16;0,9996;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;1,9414;1;249;7,17,16,9,2,3,12,8,6,15,10,0,1,11,13,5,4,14;0,9999;1;1032;17,7,1,14,8,5,6,12,4,2,9,15,10,0,16,13,3,11;1,0001;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,5067;1;346;9,10,2,3,13,15,5,4,17,7,8,11,1,0,6,14,12,16;0;1;1026;14,16,4,13,3,5,15,17,6,0,1,12,9,10,2,11,8,7;1,0089;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;2,0072;1;249;6,15,5,12,3,11,13,16,17,7,1,0,9,10,2,4,14,8;1,0011;1;1133;4,6,11,0,9,1,5,17,16,2,15,8,10,14,7,12,3,13;0,9993;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;3,0001;1;241;12,3,0,1,11,13,5,15,6,8,2,10,9,16,17,7,14,4;0,9994;1;931;15,5,14,6,17,12,3,0,10,9,16,8,7,11,13,4,1,2;1,0007;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;3,5134;1;246;6,8,7,16,17,10,9,15,13,5,14,4,12,2,3,11,1,0;0;1;1026;0,11,6,1,8,15,5,4,13,17,10,9,14,7,2,12,3,16;1,0002;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,5791;1;249;2,4,14,8,6,15,5,12,3,13,11,16,17,7,1,0,9,10;1,0002;1;1025;2,4,5,10,1,8,6,15,16,9,3,12,7,14,17,0,11,13;0,9659;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,5483;1;345;17,2,4,14,12,3,5,15,13,11,1,0,6,8,10,9,16,7;0;1;928;0,8,6,14,1,5,15,13,7,12,3,16,9,10,17,11,2,4;0,9988;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;6,542;1;145;9,16,17,7,8,6,0,1,11,13,15,5,14,4,12,3,2,10;0;1;1219;9,6,16,14,13,1,0,5,11,4,8,7,17,10,3,12,2,15;2,0347;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;5,025;1;156;16,13,5,15,6,8,7,14,12,4,17,2,3,11,1,0,10,9;1,5415;1;1225;5,17,15,10,1,2,0,12,7,16,6,11,13,3,8,9,4,14;1,0418;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;2,9676;1;59;9,0,1,11,3,13,15,5,12,14,6,8,7,16,17,4,2,10;0,9986;1;1037;12,8,15,6,16,4,14,1,10,11,9,0,2,17,5,13,3,7;1,0006;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;4,5837;1;156;12,14,4,5,13,3,11,1,0,9,16,17,7,8,6,15,10,2;1,0014;1;1029;16,2,12,4,10,14,17,7,0,1,15,6,8,3,5,11,9,13;1,0342;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,5168;1;55;7,14,12,2,3,13,11,1,0,10,9,16,17,4,5,15,6,8;0;1;1124;9,12,6,14,4,1,10,5,15,13,0,11,2,17,7,16,8,3;0,9992;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,5462;1;249;14,5,4,12,2,3,11,13,15,17,16,9,10,0,1,7,8,6;1,0003;1;1037;2,11,13,0,15,8,14,17,9,6,7,12,5,1,16,4,3,10;1,0003;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,9647;1;160;2,9,16,17,15,6,8,7,14,5,4,10,0,1,11,13,3,12;1,0005;1;1021;13,11,16,5,14,9,10,6,15,12,2,3,7,0,1,8,4,17;0,9998;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;5,5099;1;253;10,9,16,8,6,14,7,17,2,12,3,13,15,5,4,11,1,0;0;1;939;13,14,6,8,11,1,16,2,0,4,17,9,7,10,12,5,15,3;1;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;4,5043;1;246;12,4,9,10,2,3,11,1,0,13,15,5,16,17,7,8,6,14;1,0049;1;1030;13,12,3,11,4,14,8,15,0,5,9,10,16,17,6,2,1,7;1,0052;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;3,0073;1;337;13,15,5,10,9,16,17,7,2,3,12,4,14,6,8,0,1,11;3,6093;1;1133;11,17,2,4,1,0,9,8,10,6,13,12,5,14,3,15,7,16;0,9346;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;4,0341;1;150;6,15,5,4,17,16,13,11,1,0,9,10,2,3,12,14,7,8;6,0606;1;938;2,7,0,13,15,5,17,10,4,16,9,3,12,8,14,11,1,6;0,9992;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;1,9992;1;342;12,4,17,16,7,5,15,13,3,11,1,0,14,6,8,9,10,2;1,001;1;1123;14,10,2,8,4,3,11,9,12,5,17,7,6,15,1,0,16,13;0,9981;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;3,0773;1;252;8,11,13,3,12,14,7,1,0,10,9,16,17,2,4,5,15,6;1,0356;1;1037;8,3,12,5,4,11,14,2,9,0,13,10,17,1,15,16,6,7;1,0808;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;3,0908;1;247;10,9,16,13,15,5,12,14,4,17,7,8,6,0,1,11,3,2;0;1;1038;5,14,0,3,1,16,6,11,7,8,4,10,2,17,9,13,15,12;0,9993;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;3,005;1;249;8,6,15,5,12,3,2,9,10,4,17,16,7,14,13,11,1,0;0;1;1027;13,2,12,8,7,9,6,15,0,1,14,10,3,11,17,4,16,5;1;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;3,0372;1;259;11,1,0,10,17,2,3,12,4,9,8,6,15,13,5,14,7,16;0;1;1218;6,15,13,14,9,16,1,17,7,3,4,12,0,2,5,10,11,8;0,9981;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;2,0912;1;345;14,6,8,7,0,1,11,3,12,2,17,16,5,15,13,9,10,4;1,0369;1;936;10,4,15,8,14,5,13,2,12,16,9,7,17,0,3,6,1,11;0,5421;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;5,5442;1;344;2,9,10,0,1,11,3,12,4,14,6,16,17,7,8,5,15,13;0;1;939;0,11,1,3,2,16,4,10,12,17,15,13,9,6,8,14,5,7;2,0415;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;4,9991;1;150;13,11,1,0,7,17,16,9,10,2,4,5,15,8,6,14,12,3;0,9989;1;1128;5,0,17,10,13,3,6,1,2,12,4,11,8,15,9,16,14,7;0;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;3,0087;1;245;3,13,11,1,0,8,6,15,5,12,2,4,14,7,17,16,9,10;1,0003;1;841;15,14,5,0,13,9,2,4,17,10,8,7,16,12,1,11,3,6;0,9986;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;6,4424;1;249;2,3,13,11,16,9,10,0,1,8,6,15,5,14,7,17,4,12;1,0003;1;1129;6,11,0,14,9,12,3,17,10,16,8,7,2,4,5,1,15,13;0,9993;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;7,5069;1;252;1,11,13,5,3,2,12,4,14,6,15,8,7,9,16,17,10,0;1,0007;1;1126;0,8,6,17,7,15,13,9,12,4,10,16,5,2,1,11,14,3;1,0045;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;3,0339;1;159;15,8,6,14,12,4,9,10,0,1,11,7,17,16,2,3,13,5;1,0023;1;1123;6,16,4,14,12,7,9,11,1,2,13,15,5,0,8,3,10,17;0,9649;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;3,1966;1;150;14,8,6,15,5,13,11,1,0,12,3,2,10,9,16,7,17,4;0;1;1019;0,2,10,14,12,4,13,15,5,6,1,11,8,9,7,17,16,3;1,9645;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;4,0012;1;55;1,11,3,2,12,4,5,13,15,6,8,14,7,17,16,9,10,0;0;1;1023;15,11,16,7,2,4,12,3,5,6,8,14,9,10,13,1,0,17;2,0004;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;5,078;1;252;13,11,9,10,0,1,7,16,17,2,3,12,5,4,14,6,8,15;0,9988;1;1027;9,6,11,16,15,8,13,5,14,7,17,3,4,1,2,12,0,10;1,5567;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;3,4706;1;165;13,15,5,12,3,2,17,7,16,9,0,10,4,14,6,8,1,11;0,9996;1;1120;9,7,5,14,13,15,11,6,10,8,4,3,12,2,0,1,17,16;1,0003;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,0425;1;255;10,2,3,11,1,0,9,16,7,17,4,12,5,15,13,14,6,8;0,9991;1;1035;6,5,15,1,12,9,2,4,16,3,13,10,0,7,8,14,11,17;1,0646;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;2,6304;1;155;14,6,8,7,15,5,13,11,1,0,9,16,17,4,10,2,3,12;1,0048;1;747;5,7,6,9,4,17,10,15,1,0,8,11,13,3,16,2,12,14;1,0002;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;3,0032;1;251;2,4,16,17,7,14,11,13,3,12,5,15,6,8,1,0,9,10;0,9996;1;938;1,15,16,10,17,4,5,11,3,12,13,2,0,6,8,14,7,9;1,0329;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;2,2044;1;157;12,14,8,7,16,17,4,9,10,0,1,6,15,5,13,11,3,2;3,9993;1;1124;9,5,1,7,16,14,11,13,2,10,17,4,12,8,6,0,3,15;1,9661;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;3,5867;1;157;16,9,2,10,0,1,11,3,12,14,4,17,5,13,15,6,8,7;4,5136;1;1033;17,0,9,11,8,14,7,6,5,4,2,1,10,15,12,13,3,16;0,9998;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;3,2953;1;341;17,16,9,10,15,13,5,4,14,6,8,2,12,3,11,1,0,7;0;1;1123;14,8,6,7,2,15,12,16,11,10,9,13,17,4,5,3,0,1;0,992;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;2,9997;1;243;2,10,9,16,17,7,3,0,1,11,13,5,15,8,6,14,4,12;1;1;941;7,14,5,3,6,12,4,17,2,13,11,1,8,16,10,15,9,0;1,0012;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;15,5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16;3,0064;1;162;6,15,5,4,12,2,10,17,3,13,11,1,0,9,16,7,14,8;1,504;1;1032;14,8,4,16,7,17,5,10,6,2,9,3,11,12,15,13,1,0;1,0069;1
TSP_DATA_18x18_2024-05-22-17-00-38;146;5,13,11,1,0,10,9,2,3,12,4,14,6,8,7,17,16,15;1,9995;1;149;6,8,7,17,16,9,10,2,4,14,0,1,11,3,12,5,13,15;1,5649;1;1120;6,8,12,16,5,10,0,1,11,17,3,2,4,14,13,7,15,9;0,9503;1
